Date_YMD,AN_Confirmed,AN_Deceased,AN_Recovered,AP_Confirmed,AP_Deceased,AP_Recovered,AR_Confirmed,AR_Deceased,AR_Recovered,AS_Confirmed,AS_Deceased,AS_Recovered,BR_Confirmed,BR_Deceased,BR_Recovered,CH_Confirmed,CH_Deceased,CH_Recovered,CT_Confirmed,CT_Deceased,CT_Recovered,DL_Confirmed,DL_Deceased,DL_Recovered,DN_Confirmed,DN_Deceased,DN_Recovered,GA_Confirmed,GA_Deceased,GA_Recovered,GJ_Confirmed,GJ_Deceased,GJ_Recovered,HP_Confirmed,HP_Deceased,HP_Recovered,HR_Confirmed,HR_Deceased,HR_Recovered,JH_Confirmed,JH_Deceased,JH_Recovered,JK_Confirmed,JK_Deceased,JK_Recovered,KA_Confirmed,KA_Deceased,KA_Recovered,KL_Confirmed,KL_Deceased,KL_Recovered,LA_Confirmed,LA_Deceased,LA_Recovered,LD_Confirmed,LD_Deceased,LD_Recovered,MH_Confirmed,MH_Deceased,MH_Recovered,ML_Confirmed,ML_Deceased,ML_Recovered,MN_Confirmed,MN_Deceased,MN_Recovered,MP_Confirmed,MP_Deceased,MP_Recovered,MZ_Confirmed,MZ_Deceased,MZ_Recovered,NL_Confirmed,NL_Deceased,NL_Recovered,OR_Confirmed,OR_Deceased,OR_Recovered,PB_Confirmed,PB_Deceased,PB_Recovered,PY_Confirmed,PY_Deceased,PY_Recovered,RJ_Confirmed,RJ_Deceased,RJ_Recovered,SK_Confirmed,SK_Deceased,SK_Recovered,TG_Confirmed,TG_Deceased,TG_Recovered,TN_Confirmed,TN_Deceased,TN_Recovered,TR_Confirmed,TR_Deceased,TR_Recovered,TT_Confirmed,TT_Deceased,TT_Recovered,UP_Confirmed,UP_Deceased,UP_Recovered,UT_Confirmed,UT_Deceased,UT_Recovered,WB_Confirmed,WB_Deceased,WB_Recovered
23/11/2022,0,0,0,2,0,3,0,0,0,0,0,0,1,0,6,2,0,0,0,0,5,7,0,9,0,0,0,7,0,9,8,0,21,2,0,2,6,0,10,0,0,0,2,0,5,61,0,69,126,4,111,0,0,1,0,0,0,89,0,150,0,0,1,1,0,2,2,0,3,3,0,3,0,0,0,11,0,0,1,0,12,1,0,0,14,1,6,0,0,0,12,0,22,32,0,66,1,0,1,408,5,568,8,0,19,4,0,3,5,0,29
23/12/2020,3,0,12,379,3,490,12,0,22,95,5,103,640,5,309,82,1,76,1337,15,1566,871,18,1585,0,0,0,125,2,70,958,6,1309,437,5,594,495,5,647,202,0,204,250,3,338,958,9,1206,6169,22,4808,13,0,46,0,0,0,3913,93,7620,29,1,159,104,1,102,1007,12,1223,8,1,14,11,1,50,364,3,304,480,13,582,34,0,44,992,8,937,22,1,2,635,4,573,1066,12,1131,15,3,18,24716,315,29946,818,21,1102,564,8,547,1628,34,2153
23/12/2021,4,0,1,135,3,164,4,0,7,113,1,132,9,0,13,11,0,13,38,1,28,118,1,57,0,0,2,54,0,17,111,2,78,34,0,80,46,0,26,44,0,9,132,3,118,299,2,318,2514,323,3427,24,0,19,1,0,0,1179,17,615,5,0,2,16,1,11,30,0,19,111,0,245,3,1,2,155,1,172,34,1,24,8,0,8,39,0,12,1,1,3,177,1,190,607,8,689,7,1,16,6650,374,7051,32,0,12,39,0,3,516,6,519
23/12/2022,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,13,0,12,0,0,0,1,0,0,3,0,3,4,0,2,2,0,3,0,0,0,6,0,0,17,0,40,56,1,60,0,0,1,0,0,0,23,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,-1212,0,3,2,0,1,23,0,5,1,0,0,12,0,4,8,0,8,0,0,0,201,1,183,1,0,5,3,0,4,5,0,4
24/01/2021,0,0,1,158,0,155,1,0,20,16,1,99,131,3,267,32,1,22,298,8,366,185,9,315,0,0,2,53,0,102,410,1,704,21,2,52,128,1,175,54,2,109,73,0,73,573,4,401,6036,20,5173,12,0,9,0,0,0,2752,45,1743,5,0,16,16,0,11,252,3,388,2,0,5,0,0,1,150,1,182,197,2,232,30,1,43,167,0,468,3,1,9,197,1,376,569,7,642,0,0,0,13232,131,13148,268,8,508,54,2,25,389,8,454
24/01/2022,86,0,91,14502,7,4800,668,1,288,5902,18,5625,1821,8,4829,568,1,863,4509,19,5406,5760,30,14836,16,0,28,1387,5,2174,13805,25,13469,1766,11,3035,6007,17,11879,1411,11,3409,5394,8,3643,46426,32,41703,26514,171,30710,163,0,174,41,1,51,28286,36,21941,305,1,168,418,2,379,10585,6,7822,2223,5,982,69,2,59,7291,5,10309,5697,45,6479,1130,2,1172,9480,23,9397,115,1,355,3980,3,2398,30215,46,24639,704,7,564,255874,614,267753,11020,17,10836,3064,11,3083,4546,37,20157
24/01/2023,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,5,0,0,0,0,0,2,0,3,3,0,5,0,0,4,1,0,1,0,0,0,0,0,2,29,0,27,20,0,36,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,2,0,1,2,0,0,0,0,0,0,0,0,2,0,3,10,0,5,0,0,0,102,0,111,0,0,1,2,0,0,2,0,3
24/02/2021,0,0,1,94,0,66,0,0,0,27,0,25,54,1,92,41,1,17,247,4,309,200,2,115,2,0,0,52,1,35,380,1,296,34,0,23,130,1,82,32,1,47,74,0,69,334,6,313,4106,17,5885,11,0,3,6,0,0,8807,80,2772,3,0,5,7,0,2,346,2,223,3,0,1,0,0,4,68,0,90,558,7,248,28,1,17,99,0,90,0,0,0,345,4,297,463,6,469,2,0,0,16930,141,12100,128,3,203,47,0,80,202,3,221
24/02/2022,0,0,6,220,2,472,14,0,32,32,0,57,48,0,100,32,0,35,233,1,460,556,6,618,0,0,0,45,1,94,293,8,729,196,1,294,497,8,690,62,0,75,75,0,353,588,19,1692,4064,212,9531,19,0,55,0,0,10,1182,19,2516,16,0,45,56,1,57,668,3,1124,1057,2,1382,9,0,42,339,0,825,104,2,194,18,0,52,944,2,1113,4,1,15,311,1,614,575,4,1913,2,0,10,13166,302,26988,491,1,817,170,2,240,246,6,726
24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,1,0,1,2,0,0,2,0,2,7,0,6,0,0,0,2,0,3,48,0,18,39,0,27,0,0,0,0,0,0,31,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,9,2,0,0,1,0,0,16,0,4,13,0,8,0,0,0,180,0,106,0,0,0,0,0,0,2,0,3
24/03/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0,1,14,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,0,0,64,1,5,3,0,2,0,0,0,2,0,0
24/03/2021,2,0,1,585,4,251,0,0,1,41,1,15,170,2,65,249,1,136,2106,29,634,1254,6,769,11,0,5,140,0,73,1790,8,1277,266,2,65,981,6,379,194,2,77,195,0,92,2298,12,995,2456,10,2060,13,0,2,2,0,1,31855,95,15098,2,0,5,10,1,0,1712,7,950,1,0,2,1,0,1,170,0,71,2613,39,1455,125,2,17,669,1,258,2,0,1,431,2,228,1636,12,1023,9,0,0,53419,249,26575,734,5,185,234,0,49,462,2,334
24/03/2022,1,0,0,39,0,45,0,0,1,1,0,2,4,0,7,2,0,4,25,0,23,111,1,145,0,0,0,2,0,14,26,0,30,27,0,27,63,0,85,28,0,22,31,0,9,109,2,117,558,74,773,2,0,4,0,0,0,139,3,255,9,1,8,9,0,6,26,0,23,173,1,292,0,0,4,38,1,0,10,0,34,1,0,0,36,0,73,1,0,0,49,0,67,41,0,71,0,0,0,1685,83,2499,45,0,253,20,0,22,59,0,83
24/03/2023,0,0,0,3,0,3,0,0,0,0,0,0,4,0,2,6,0,4,13,0,4,152,0,74,0,0,0,55,0,19,241,0,129,100,0,31,58,0,12,1,0,3,5,0,12,131,1,126,223,0,127,1,0,0,0,0,0,343,3,194,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,-38,0,6,19,0,14,7,0,11,29,1,22,2,0,0,24,0,25,88,0,56,0,0,0,1590,6,910,44,0,14,8,1,12,9,0,3
24/04/2020,7,0,0,62,2,4,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,138,3,49,0,0,0,0,0,0,191,15,7,0,0,0,5,0,16,6,0,0,20,0,17,29,1,7,3,1,15,0,0,0,0,0,0,390,18,117,0,0,0,0,0,0,159,9,7,0,0,0,0,0,0,5,0,0,15,0,4,0,0,0,70,4,42,0,0,0,13,0,39,72,2,114,0,0,0,1408,59,484,111,1,20,1,0,1,58,3,24
24/04/2021,45,1,52,11698,37,4421,116,0,19,2236,14,619,12359,77,6741,711,3,428,16731,218,17029,24103,357,22695,251,0,118,1540,17,485,14097,152,6479,2073,24,877,10491,60,5104,5152,110,2865,2030,15,944,29438,208,9058,26685,25,7067,148,1,209,157,0,33,67160,676,63818,155,1,148,130,2,13,12918,104,11091,63,0,32,114,1,0,6647,8,3464,5663,92,2949,899,9,453,15355,74,4959,121,0,14,7432,33,2157,14842,80,9142,127,0,45,348996,2761,215809,37944,222,23231,5084,81,1466,14281,59,7584
24/04/2022,0,0,0,3,0,2,0,0,0,2,0,0,2,0,2,9,0,2,2,0,0,1083,1,812,0,0,0,6,0,3,12,0,17,4,0,5,417,0,329,2,0,2,12,0,9,60,0,63,281,24,203,1,0,0,0,0,0,144,2,95,0,0,1,2,0,2,6,0,6,107,1,68,0,0,1,9,0,8,21,0,9,3,0,0,15,0,8,0,0,0,21,0,19,52,0,28,0,0,1,2541,30,1862,212,2,133,12,0,2,41,0,32
24/04/2023,0,0,0,2,0,56,1,0,1,2,0,0,87,1,119,21,0,24,482,0,475,689,3,1253,0,0,0,33,0,48,161,0,214,209,0,298,856,1,1034,63,0,60,11,0,61,339,2,724,1572,9,1906,0,0,1,0,0,0,226,0,505,3,0,4,2,0,1,39,2,50,0,0,0,0,0,1,393,0,339,404,4,506,5,0,35,175,1,430,1,0,7,54,0,41,491,1,521,6,0,6,6934,24,9213,367,0,302,110,0,117,130,0,74
24/05/2020,0,0,0,66,0,62,1,0,0,46,0,1,180,0,49,37,1,0,38,0,0,508,30,273,0,0,0,11,0,0,394,29,243,18,0,2,53,0,15,20,1,7,52,0,35,130,0,46,53,1,5,3,0,0,0,0,0,3041,58,1196,0,0,0,3,0,2,294,9,141,0,0,0,0,0,0,67,0,53,15,1,28,15,0,2,286,3,62,0,0,0,41,4,24,765,8,833,3,0,13,7111,156,3285,251,6,132,73,2,3,208,3,58
24/05/2021,9,1,22,12994,96,18373,480,4,248,6221,84,5252,2844,93,5500,245,7,684,4209,60,8985,1550,207,4375,16,0,46,1401,38,2362,3187,45,9305,1949,61,3686,3757,95,8359,1394,33,3291,2237,45,3999,25311,529,57333,17821,196,36039,125,0,184,236,0,124,22122,592,42320,811,26,679,538,17,611,2936,60,6989,112,0,180,191,12,137,11059,32,11614,4481,187,6803,922,23,1915,4414,103,16654,101,8,224,3043,21,4305,34867,404,27026,426,2,474,195857,3509,326737,3894,153,11918,2071,122,7051,17883,153,19670
24/05/2022,2,0,0,6,0,18,0,0,0,0,0,1,10,0,2,13,0,8,15,0,4,418,2,394,0,0,0,26,0,11,35,0,31,2,0,10,230,0,264,4,0,4,3,0,4,118,0,121,468,13,428,0,0,0,0,0,0,338,1,276,0,0,0,1,0,0,33,1,18,23,0,16,1,0,0,8,0,0,15,0,22,7,0,2,71,0,88,0,0,0,50,0,45,59,0,36,0,0,0,2124,17,1977,124,0,123,19,0,9,25,0,42
24/05/2023,0,0,0,1,0,4,1,0,3,0,0,0,12,0,18,1,0,2,21,0,37,10,0,37,0,0,0,16,0,24,3,0,18,20,0,34,7,0,25,0,0,0,4,0,6,48,0,48,132,3,270,0,0,0,0,0,0,64,0,87,2,0,5,0,0,0,1,0,2,11,0,17,2,0,0,29,0,45,9,0,25,0,0,7,11,1,31,3,0,8,15,0,20,16,0,18,6,0,3,535,5,953,41,0,38,5,0,6,44,1,115
24/06/2020,6,0,1,497,10,187,2,1,0,226,0,196,223,1,79,2,0,0,34,0,74,3788,64,2124,13,0,3,42,0,84,572,25,575,31,0,34,490,10,427,26,1,55,186,1,176,397,14,149,152,0,81,0,0,126,0,0,0,3889,208,4161,0,0,0,49,0,70,187,9,138,3,0,5,17,0,7,282,0,135,230,8,52,59,0,11,382,10,398,4,0,10,891,5,137,2865,33,2424,0,0,97,16868,424,13089,664,8,470,88,5,119,445,11,484
24/06/2021,2,0,4,4981,38,6464,298,2,298,2781,34,3604,212,4,355,22,0,42,317,8,605,109,8,131,3,0,4,229,9,258,129,2,507,161,2,322,102,19,253,114,2,252,448,11,682,3979,138,9768,12078,136,11469,22,0,46,42,0,60,9844,556,9371,420,10,298,549,11,655,62,22,255,237,1,220,88,2,155,3650,44,3486,369,21,715,298,3,276,147,0,306,92,2,198,1088,9,1511,6162,155,9046,359,2,243,51659,1328,64369,224,30,308,118,6,250,1923,41,1952
24/06/2022,5,0,7,98,0,42,1,0,1,43,0,5,152,1,67,96,0,55,82,0,71,1447,1,1694,6,0,2,149,0,128,380,0,209,48,0,21,651,0,637,30,0,4,54,0,24,816,0,703,3981,11,3044,9,0,3,2,0,0,4205,3,3752,8,0,1,0,0,0,95,0,70,35,0,11,1,0,0,61,0,67,150,1,109,42,0,28,120,1,85,3,0,3,493,0,219,1359,0,621,1,0,0,15940,20,12425,620,0,507,40,0,40,657,2,195
24/06/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,9,0,12,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,1,0,2,0,0,1,1,0,0,0,0,0,5,0,3,1,0,3,6,0,4,80,0,63,2,0,0,0,0,1,14,0,10
24/07/2020,19,0,4,8147,49,2380,65,0,58,1130,6,1062,1820,9,1873,23,0,4,449,2,180,1025,32,1866,44,0,18,190,0,210,1068,26,872,120,1,9,780,4,704,400,9,100,353,14,508,5007,110,2037,885,4,968,36,0,10,0,0,0,9615,278,5714,53,1,5,31,0,31,736,11,507,6,0,0,65,1,7,1594,8,808,477,5,355,95,1,83,958,8,732,17,0,15,1640,8,1007,6785,88,6504,100,1,59,48888,763,32514,2667,50,1909,272,2,42,2216,35,1873
24/07/2021,0,0,3,2174,18,2737,515,1,406,1595,23,1788,75,2,125,5,0,6,156,3,410,66,0,52,7,0,2,144,0,213,39,0,42,130,2,90,13,1,35,33,2,54,88,0,178,1857,29,2050,18531,98,15507,7,0,6,17,0,6,6269,224,7332,693,5,519,1198,14,872,6,0,29,653,4,334,124,1,59,1864,68,1865,83,2,78,126,1,121,27,0,26,225,1,171,647,2,749,1819,27,2583,299,4,543,40286,541,40038,38,1,99,33,0,28,730,8,920
24/07/2022,10,0,11,442,0,383,24,0,26,113,1,692,289,1,305,145,0,85,196,1,212,729,2,520,1,0,0,66,0,92,842,0,598,281,0,113,458,0,404,94,0,102,631,0,193,1151,0,837,2021,13,2844,19,0,6,0,0,0,2015,6,1916,88,0,39,90,1,45,237,0,209,36,0,39,10,1,7,1011,1,1693,417,4,0,162,0,59,213,0,204,121,2,115,531,0,612,1945,0,2379,99,1,112,16866,41,18148,420,1,380,142,0,38,1817,6,2878
24/07/2023,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,3,0,3,0,0,2,2,0,2,0,0,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,0,6,21,0,36,0,0,0,1,0,0,1,0,0
24/08/2020,44,2,129,8601,86,8741,49,0,130,1879,10,2190,1227,17,2908,117,0,154,1136,9,493,1061,13,1200,18,0,39,139,4,437,1067,13,1021,100,0,123,1074,10,583,940,17,889,428,7,373,5851,127,8061,1242,11,1238,51,0,26,0,0,0,11015,212,14219,59,0,13,116,0,97,1292,17,841,0,0,2,28,0,102,2949,10,2519,1505,43,1829,337,5,285,1346,12,1276,43,0,63,1842,6,1825,5967,97,6129,200,1,159,59696,854,66305,4601,61,4494,405,7,432,2967,57,3285
24/08/2021,1,0,1,1248,15,1715,101,0,136,555,13,532,9,0,19,1,0,2,47,1,102,151,0,114,0,0,0,136,0,79,14,0,25,281,4,257,18,1,21,7,0,19,125,1,123,1259,29,1701,24296,173,19349,1,0,9,1,0,1,4355,288,4240,162,4,268,386,4,478,5,0,5,845,1,403,47,1,73,625,67,1035,50,2,46,73,1,103,10,0,41,137,0,96,389,1,420,1585,27,1842,165,3,122,37739,650,34148,26,2,34,15,0,17,613,12,720
24/08/2022,7,0,8,136,0,210,14,0,25,124,0,158,133,0,123,41,1,66,183,0,291,945,6,1285,3,0,0,159,0,200,307,0,360,198,1,389,623,2,888,36,0,50,259,0,303,1255,3,2186,1154,5,786,4,0,11,0,0,0,1913,5,1685,21,0,231,14,1,16,51,1,81,129,0,145,2,0,5,296,2,403,244,2,0,37,0,28,495,0,470,39,0,55,338,0,507,547,0,649,11,0,0,10725,36,13084,538,3,931,156,1,132,313,3,407
24/09/2020,32,0,9,7855,52,8807,283,0,168,2091,11,2432,1203,4,1154,242,7,293,2272,24,2060,3834,36,3509,15,0,26,673,7,490,1408,14,1510,337,10,295,1698,22,2063,1349,4,1386,1104,22,1549,7710,65,6748,6324,21,3168,36,3,49,0,0,0,19164,459,17184,122,1,199,161,0,261,2304,45,2327,46,0,9,59,0,89,4340,16,3779,1756,76,2231,668,6,418,1981,15,1965,64,1,31,2176,8,2004,5692,66,5470,451,7,492,85921,1144,81142,4591,67,4922,684,13,1031,3196,62,3014
24/09/2021,1,0,2,1246,10,1450,31,0,55,406,7,429,10,0,5,3,0,2,26,0,33,24,0,66,0,0,0,84,2,93,17,0,12,224,0,236,12,0,12,12,0,5,148,1,159,789,23,1050,17983,127,15054,5,0,5,0,0,0,3286,51,3933,184,3,159,210,5,446,36,1,8,1257,7,1287,58,1,45,539,6,494,22,1,34,94,0,107,5,0,7,62,1,53,239,2,336,1733,27,1631,33,0,48,29565,291,28049,28,1,24,14,2,23,744,13,746
24/09/2022,6,0,3,26,0,46,4,0,2,0,0,0,59,0,51,6,0,7,90,1,96,71,0,98,0,0,0,34,0,80,140,1,160,37,1,10,39,0,57,12,0,11,16,0,21,275,0,241,1885,11,2242,5,0,3,0,0,0,619,3,686,5,0,3,2,0,4,25,0,24,0,0,38,2,0,2,222,1,205,21,2,37,60,0,82,111,0,190,24,0,17,99,0,99,533,2,479,2,0,1,4777,23,5196,0,0,0,33,0,5,314,1,196
24/10/2020,18,0,23,3342,22,3572,66,0,168,258,2,2948,1054,8,1084,57,2,78,2011,55,2677,4116,36,3614,4,0,4,218,2,348,1021,6,1013,173,5,183,1299,15,1218,383,2,470,577,6,733,4471,52,7153,8253,25,6468,73,3,68,0,0,0,6417,137,10004,83,1,136,245,6,157,1004,20,1268,30,0,10,79,3,97,1695,15,2613,483,12,521,126,2,187,1852,12,2515,49,0,25,1273,5,1708,2886,35,4024,65,1,238,50366,578,62270,2178,24,2741,359,5,451,4148,59,3753
24/10/2021,0,0,2,400,4,516,0,0,10,139,6,244,4,0,2,2,0,1,20,0,31,37,0,51,0,0,0,34,0,63,16,0,20,0,0,0,16,0,4,35,0,13,72,0,68,388,5,586,8538,363,11366,5,0,6,0,0,0,1410,18,1520,49,3,102,63,4,89,9,0,3,572,6,1016,5,0,12,447,4,410,20,0,22,61,2,49,2,0,3,32,0,27,135,1,168,1127,15,1358,8,0,5,14654,442,18608,13,0,4,6,1,9,989,10,828
24/11/2020,11,0,11,1085,8,1447,52,0,55,157,1,121,653,6,746,79,2,66,1829,21,919,6224,109,4943,0,0,3,167,2,85,1510,16,1286,948,12,463,2329,33,1943,233,2,191,431,10,495,1870,17,1949,5420,24,5149,83,4,84,0,0,0,5439,30,4086,57,0,59,290,2,151,1766,11,1112,50,0,95,79,0,50,642,14,648,608,22,439,51,0,39,3314,19,2214,41,2,31,921,4,1097,1557,17,1910,59,1,27,44245,489,37765,2217,33,2032,528,18,173,3545,49,3646
24/11/2021,0,0,0,264,1,247,2,0,4,214,2,245,2,0,7,6,0,4,19,0,34,35,0,20,0,0,0,22,0,20,29,0,32,116,3,47,23,0,9,16,0,16,174,2,135,254,3,546,4280,308,5379,28,1,28,2,0,0,960,41,1043,71,0,12,39,2,26,22,0,8,398,2,410,10,0,6,288,3,151,52,1,21,27,0,24,14,0,9,8,0,10,156,1,155,744,14,782,11,0,9,9119,396,10264,10,0,10,25,0,10,803,12,811
24/11/2022,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,7,6,1,84,0,0,0,0,0,0,7,1,13,2,0,1,5,0,4,1,0,1,2,0,5,61,1,53,122,0,165,0,0,0,0,0,0,52,0,109,0,0,2,0,0,0,2,0,5,1,0,2,0,0,0,3,0,9,1,0,5,1,0,2,12,0,86,1,0,1,10,0,39,31,0,63,0,0,1,347,3,709,9,0,11,2,0,2,5,0,26
24/12/2020,5,0,14,357,4,355,9,0,37,95,4,105,668,4,522,43,1,50,1232,22,1692,1063,37,1120,2,0,0,90,1,88,990,8,1181,374,5,317,519,7,759,177,2,213,291,7,299,1143,1,1268,5177,22,4801,32,1,22,0,0,0,3580,89,3171,12,0,28,49,3,143,1038,10,1118,15,0,24,13,0,83,263,4,324,360,17,469,40,0,26,1001,8,970,32,0,9,574,2,384,1035,12,1120,13,1,27,23444,337,24555,1126,22,1183,436,11,579,1590,32,2054
24/12/2021,3,0,1,94,2,139,2,0,1,93,2,134,13,0,17,12,0,6,23,1,28,180,0,82,0,0,0,67,0,43,98,3,69,34,0,49,79,0,31,55,0,18,141,1,142,405,4,267,2605,342,3281,23,0,14,0,0,0,1410,12,868,8,1,10,8,1,13,32,1,14,173,1,316,0,0,0,141,2,210,41,0,20,20,0,12,42,1,42,3,0,5,162,1,210,597,7,681,6,0,5,7189,387,7286,42,0,12,27,0,14,550,5,532
24/12/2022,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,14,0,0,0,3,0,0,9,0,3,7,0,3,3,0,3,0,0,0,2,0,4,16,0,13,61,1,63,0,0,0,0,0,0,38,1,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,15,0,5,0,0,0,21,0,14,0,0,0,13,0,5,7,0,7,0,0,0,227,2,198,5,0,8,2,0,1,6,0,4
25/01/2021,1,0,9,56,2,141,1,0,4,25,0,83,82,4,222,61,0,54,484,13,539,148,5,190,0,0,1,57,1,113,390,3,707,35,0,63,118,4,247,74,1,122,64,0,83,375,3,1036,3361,17,5606,0,0,11,10,0,0,1842,30,3080,2,0,9,11,0,26,200,2,861,0,0,9,3,0,10,130,1,140,159,5,258,18,0,26,193,2,370,1,0,13,148,1,302,540,4,627,1,0,3,9098,116,16092,194,7,456,62,4,254,252,7,417
25/01/2022,70,0,94,13819,12,5716,526,1,375,4189,19,6747,2362,4,2420,540,0,1275,4914,23,5711,6028,31,9127,17,0,27,1794,8,2522,30413,53,30936,1026,9,3298,6029,18,15083,1490,9,3113,6570,14,3789,41400,52,53093,55475,154,30226,218,1,144,54,0,32,33914,86,30500,397,1,293,461,4,308,9451,7,8467,1757,4,653,164,1,81,5891,7,10244,3910,36,6930,1911,4,1165,9771,22,10559,237,1,261,4559,2,1961,30055,48,25221,391,2,540,285914,665,299073,11529,15,18875,3893,6,3931,4494,36,18825
25/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,7,0,0,0,1,0,0,2,0,2,1,0,4,1,0,2,0,0,0,1,0,1,33,0,34,41,1,47,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,1228,0,0,10,0,0,0,0,1,0,0,0,4,0,3,10,0,6,0,0,0,132,1,147,0,0,3,1,0,2,2,0,4
25/02/2021,0,0,2,82,0,74,0,0,1,30,0,13,61,1,91,49,0,20,220,8,258,220,0,188,1,0,0,71,2,33,424,1,301,42,0,27,166,0,67,76,0,40,108,0,59,453,7,947,3677,14,4652,7,0,4,9,1,7,8702,56,3744,3,0,1,3,0,4,368,2,201,0,0,2,6,0,1,89,1,67,563,13,278,21,1,13,128,0,124,1,0,5,207,1,99,467,5,471,0,0,22,16599,119,12222,129,2,135,17,0,52,199,4,219
25/02/2022,1,0,4,280,2,496,16,0,59,18,1,73,49,0,80,22,0,31,216,1,315,460,2,649,0,0,2,32,2,90,245,5,644,149,1,297,399,4,585,52,0,85,95,0,187,628,15,1349,3581,177,7837,24,0,42,0,0,8,973,12,2521,26,2,34,36,3,60,530,2,889,907,3,1207,5,0,18,345,7,585,120,7,164,14,0,39,653,0,1510,9,0,12,287,0,569,507,3,1794,1,0,4,11499,255,23598,467,1,823,92,1,106,260,4,430
25/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,9,0,7,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0,3,0,0,54,0,47,57,4,46,0,0,0,0,0,0,32,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1227,0,1,13,0,1,0,0,1,1,1,0,14,0,6,14,0,6,0,0,0,218,5,154,2,0,2,0,0,0,6,0,3
25/03/2020,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,1,10,0,0,9,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,4,0,0,8,0,0,0,0,0,90,1,3,3,0,0,1,0,0,0,0,0
25/03/2021,1,0,1,758,4,231,0,0,0,40,1,22,258,2,58,226,3,115,2419,15,1020,1515,5,903,26,0,4,189,1,66,1961,7,1405,315,2,64,1053,7,562,278,0,72,172,0,92,2523,10,1192,1989,12,1865,6,0,2,9,0,3,35952,111,20444,3,1,1,3,0,2,1885,9,919,2,0,0,2,0,0,214,0,72,2661,43,1735,95,0,9,715,0,238,2,0,5,493,4,157,1779,11,1027,1,0,1,59083,257,32917,830,4,165,192,1,121,516,4,344
25/03/2022,0,0,0,40,0,55,0,0,0,1,0,1,9,0,8,7,0,3,18,0,12,112,1,100,0,0,0,0,0,4,13,0,26,20,0,13,73,3,40,14,0,14,11,0,10,89,4,85,543,81,872,1,0,3,0,0,0,275,4007,346,7,0,6,4,0,52,26,0,26,131,1,148,3,0,11,55,0,142,11,2,17,0,0,2,52,0,53,1,0,2,36,0,80,37,0,66,0,0,0,1660,4100,2349,0,1,0,34,0,72,37,0,80
25/03/2023,0,0,0,13,0,2,0,0,0,0,0,0,5,0,2,6,0,3,5,0,1,139,0,92,0,0,0,34,0,22,402,2,162,77,0,21,48,0,16,0,0,1,5,0,11,155,0,107,321,3,193,0,0,0,0,0,0,437,2,242,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,77,0,18,1242,0,14,7,0,12,12,0,10,2,0,0,28,0,24,97,0,64,0,0,0,1890,7,1051,36,0,22,7,0,4,9,0,4
