date,State,First Dose Administered,Second Dose Administered,Total Doses Administered,State_Code,Confirmed,Deceased,Recovered,YMD
2023-05-31,Arunachal Pradesh,961348,821819,1924584,AR,0,0,5,
2023-05-31,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-05-31,Uttarakhand,9118610,8733039,20143394,UT,1,0,2,
2023-05-31,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-05-31,Telangana,32448152,31562884,77613510,TG,9,0,15,
2023-05-31,Madhya Pradesh,60749438,59233270,133940379,MP,0,0,0,
2023-05-31,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-05-31,West Bengal,73527783,66707670,156099198,WB,22,0,68,
2023-05-31,India,1027408576,951976279,2206684647,TT,288,2,583,
2023-05-31,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1579870,DN,0,0,0,
2023-05-31,Jharkhand,23969093,17860715,43875412,JH,0,0,0,
2023-05-31,Himachal Pradesh,6646550,6328308,15325484,HP,17,0,18,
2023-05-31,Ladakh,238303,204114,567133,LA,0,0,2,
2023-05-31,Karnataka,55174502,55391464,122150030,KA,25,0,33,
2023-05-31,Gujarat,54398123,54032394,128104141,GJ,4,0,2,
2023-05-31,Chhattisgarh,21267781,20343743,49167796,CT,5,1,22,
2023-05-31,Haryana,23681540,19849091,45545830,HR,2,0,3,
2023-05-31,Meghalaya,1446865,1087793,2625680,ML,3,0,1,
2023-05-31,Andhra Pradesh,44704312,47578759,110957031,AP,0,0,2,
2023-05-31,Bihar,73485253,67912171,157288292,BR,5,0,31,
2023-05-31,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-05-31,Odisha,35250793,33012159,81545725,OR,8,0,15,
2023-05-31,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-05-31,Chandigarh,1185673,991042,2291223,CH,0,0,1,
2023-05-31,Tripura,2916816,2523858,5918997,TR,6,0,6,
2023-05-31,Kerala,29151020,25271968,57509071,KL,94,1,139,
2023-05-31,Delhi,18297234,15717188,37407659,DL,5,0,10,
2023-05-31,Maharashtra,91673246,76628359,177962433,MH,26,0,64,
2023-06-01,Haryana,23681541,19849091,45545832,HR,2,0,6,
2023-06-01,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1579870,DN,0,0,0,
2023-06-01,West Bengal,73527788,66707671,156099205,WB,37,0,69,
2023-06-01,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-01,Telangana,32448155,31562887,77613728,TG,13,0,9,
2023-06-01,Chhattisgarh,21267781,20343744,49167797,CT,7,0,14,
2023-06-01,Tamil Nadu,61215505,57221222,127531486,TN,6,0,13,
2023-06-01,Tripura,2916816,2523858,5918997,TR,4,0,2,
2023-06-01,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-01,Puducherry,994613,868099,2274059,PY,5,0,4,
2023-06-01,Madhya Pradesh,60749438,59233271,133940380,MP,0,0,0,
2023-06-01,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-01,Chandigarh,1185673,991042,2291226,CH,0,0,0,
2023-06-01,Rajasthan,57035205,51038411,115718861,RJ,6,0,3,
2023-06-01,Andhra Pradesh,44704312,47578760,110957032,AP,0,0,0,
2023-06-01,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-01,Sikkim,591877,554656,1360477,SK,2,0,1,
2023-06-01,Goa,1440045,1295735,2874475,GA,7,0,22,
2023-06-01,Kerala,29151031,25271977,57509091,KL,57,0,118,
2023-06-01,Jharkhand,23969107,17860773,43875559,JH,0,0,2,
2023-06-01,Uttarakhand,9118610,8733039,20143394,UT,0,0,1,
2023-06-01,Arunachal Pradesh,961348,821819,1924584,AR,1,0,3,
2023-06-01,Mizoram,894318,750177,1793298,MZ,3,0,2,
2023-06-01,India,1027408685,951976371,2206685138,TT,267,2,454,
2023-06-01,Meghalaya,1446865,1087793,2625680,ML,2,0,0,
2023-06-01,Punjab,24162720,20996100,47049402,PB,12,0,7,
2023-06-01,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-01,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-01,Uttar Pradesh,176999571,168969723,392007721,UP,7,1,30,
2023-06-01,Delhi,18297236,15717189,37407670,DL,6,0,17,
2023-06-01,Maharashtra,91673273,76628389,177962492,MH,36,0,55,
2023-06-01,Gujarat,54398129,54032399,128104154,GJ,2,0,6,
2023-06-01,Karnataka,55174502,55391464,122150030,KA,25,0,24,
2023-06-01,Himachal Pradesh,6646550,6328308,15325484,HP,13,1,19,
2023-06-01,Odisha,35250794,33012161,81545729,OR,5,0,9,
2023-06-01,Bihar,73485260,67912171,157288420,BR,6,0,16,
2023-06-01,Jammu and Kashmir,11372601,11768144,24782264,JK,3,0,2,
2023-06-02,Kerala,29151036,25271979,57509098,KL,0,0,0,
2023-06-02,Jammu and Kashmir,11372601,11768144,24782264,JK,0,0,0,
2023-06-02,Haryana,23681548,19849091,45545839,HR,0,0,0,
2023-06-02,Delhi,18297250,15717192,37407688,DL,0,0,0,
2023-06-02,Himachal Pradesh,6646550,6328308,15325484,HP,0,0,0,
2023-06-02,Uttar Pradesh,176999574,168969728,392007730,UP,0,0,0,
2023-06-02,Gujarat,54398133,54032404,128104163,GJ,0,0,0,
2023-06-02,Tamil Nadu,61215511,57221224,127531494,TN,0,0,0,
2023-06-02,Tripura,2916816,2523858,5918997,TR,0,0,0,
2023-06-02,Meghalaya,1446865,1087793,2625680,ML,0,0,0,
2023-06-02,Arunachal Pradesh,961348,821819,1924584,AR,0,0,0,
2023-06-02,Andhra Pradesh,44704313,47578766,110957039,AP,0,0,0,
2023-06-02,Odisha,35250796,33012162,81545736,OR,0,0,0,
2023-06-02,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1579870,DN,0,0,0,
2023-06-02,Punjab,24162727,20996104,47049413,PB,0,0,0,
2023-06-02,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-02,India,1027408783,951976436,2206685488,TT,237,4,467,
2023-06-02,Goa,1440045,1295735,2874475,GA,0,0,0,
2023-06-02,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-02,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-02,Maharashtra,91673308,76628418,177962559,MH,0,0,0,
2023-06-02,Rajasthan,57035216,51038413,115718887,RJ,0,0,0,
2023-06-02,Uttarakhand,9118611,8733039,20143395,UT,0,0,0,
2023-06-02,Bihar,73485261,67912174,157288469,BR,0,0,0,
2023-06-02,Telangana,32448160,31562888,77613790,TG,0,0,0,
2023-06-02,Karnataka,55174503,55391464,122150033,KA,0,0,0,
2023-06-02,Chhattisgarh,21267781,20343744,49167797,CT,0,0,0,
2023-06-02,Jharkhand,23969108,17860776,43875567,JH,0,0,0,
2023-06-02,Puducherry,994613,868099,2274059,PY,0,0,0,
2023-06-02,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-02,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-02,Mizoram,894318,750177,1793298,MZ,0,0,0,
2023-06-02,West Bengal,73527788,66707671,156099205,WB,0,0,0,
2023-06-02,Sikkim,591877,554656,1360477,SK,0,0,0,
2023-06-02,Madhya Pradesh,60749428,59233128,133940068,MP,0,0,0,
2023-06-02,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-02,Chandigarh,1185673,991045,2291234,CH,0,0,0,
2023-06-03,Mizoram,894318,750177,1793298,MZ,26,0,18,
2023-06-03,India,1027408935,951976556,2206686035,TT,0,0,0,
2023-06-03,Jammu and Kashmir,11372601,11768144,24782264,JK,4,0,7,
2023-06-03,Arunachal Pradesh,961348,821819,1924584,AR,0,0,0,
2023-06-03,Kerala,29151057,25271992,57509132,KL,147,2,273,
2023-06-03,Tripura,2916816,2523858,5918997,TR,9,0,4,
2023-06-03,Gujarat,54398136,54032405,128104165,GJ,11,0,13,
2023-06-03,Madhya Pradesh,60749428,59233128,133940068,MP,0,0,2,
2023-06-03,Delhi,18297254,15717196,37407698,DL,9,1,2,
2023-06-03,Chandigarh,1185674,991046,2291238,CH,1,0,5,
2023-06-03,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-03,West Bengal,73527798,66707674,156099218,WB,36,1,151,
2023-06-03,Nagaland,923955,744983,1739837,NL,0,0,2,
2023-06-03,Haryana,23681554,19849101,45545896,HR,1,0,6,
2023-06-03,Puducherry,994613,868099,2274059,PY,6,0,6,
2023-06-03,Jharkhand,23969111,17860781,43875579,JH,0,0,2,
2023-06-03,Tamil Nadu,61215511,57221226,127531496,TN,10,0,21,
2023-06-03,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-03,Ladakh,238303,204114,567133,LA,1,0,0,
2023-06-03,Odisha,35250796,33012162,81545736,OR,23,0,17,
2023-06-03,Telangana,32448171,31562890,77613993,TG,9,0,19,
2023-06-03,Rajasthan,57035222,51038413,115718908,RJ,6,0,0,
2023-06-03,Uttarakhand,9118611,8733039,20143395,UT,1,0,1,
2023-06-03,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-03,Chhattisgarh,21267781,20343744,49167797,CT,11,0,27,
2023-06-03,Goa,1440045,1295735,2874475,GA,10,0,21,
2023-06-03,Bihar,73485298,67912189,157288594,BR,10,0,19,
2023-06-03,Karnataka,55174507,55391476,122150050,KA,29,1,34,
2023-06-03,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1579870,DN,0,0,0,
2023-06-03,Meghalaya,1446866,1087795,2625683,ML,4,1,4,
2023-06-03,Punjab,24162733,20996109,47049424,PB,2,0,12,
2023-06-03,Maharashtra,91673336,76628451,177962626,MH,45,0,82,
2023-06-03,Himachal Pradesh,6646550,6328308,15325484,HP,6,0,20,
2023-06-03,Sikkim,591877,554656,1360477,SK,8,0,5,
2023-06-03,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-03,Andhra Pradesh,44704315,47578766,110957041,AP,0,0,0,
2023-06-03,Uttar Pradesh,176999581,168969740,392007752,UP,14,0,53,
2023-06-04,West Bengal,73527806,66707680,156099232,WB,0,0,0,
2023-06-04,Rajasthan,57035222,51038414,115718910,RJ,0,0,0,
2023-06-04,Jharkhand,23969111,17860782,43875589,JH,0,0,0,
2023-06-04,Himachal Pradesh,6646550,6328308,15325484,HP,0,0,0,
2023-06-04,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-04,Tamil Nadu,61215512,57221227,127531498,TN,0,0,0,
2023-06-04,Arunachal Pradesh,961348,821819,1924584,AR,0,0,0,
2023-06-04,Odisha,35250797,33012164,81545741,OR,0,0,0,
2023-06-04,Uttarakhand,9118612,8733039,20143396,UT,0,0,0,
2023-06-04,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-04,Karnataka,55174507,55391478,122150052,KA,0,0,0,
2023-06-04,Mizoram,894318,750177,1793298,MZ,0,0,0,
2023-06-04,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-04,Chhattisgarh,21267781,20343746,49167799,CT,0,0,0,
2023-06-04,Puducherry,994613,868099,2274059,PY,0,0,0,
2023-06-04,Sikkim,591877,554656,1360477,SK,0,0,0,
2023-06-04,Jammu and Kashmir,11372601,11768144,24782264,JK,0,0,0,
2023-06-04,Madhya Pradesh,60749428,59233128,133940068,MP,0,0,0,
2023-06-04,Punjab,24162733,20996109,47049424,PB,0,0,0,
2023-06-04,Chandigarh,1185674,991046,2291238,CH,0,0,0,
2023-06-04,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1579870,DN,0,0,0,
2023-06-04,India,1027409648,951976705,2206698186,TT,0,0,0,
2023-06-04,Haryana,23681554,19849101,45545896,HR,0,0,0,
2023-06-04,Andhra Pradesh,44704315,47578767,110957042,AP,0,0,0,
2023-06-04,Uttar Pradesh,176999584,168969743,392007760,UP,0,0,0,
2023-06-04,Maharashtra,91673347,76628456,177962643,MH,0,0,0,
2023-06-04,Meghalaya,1446866,1087795,2625683,ML,0,0,0,
2023-06-04,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-04,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-04,Kerala,29151060,25271992,57509135,KL,0,0,0,
2023-06-04,Gujarat,54398140,54032411,128104175,GJ,0,0,0,
2023-06-04,Tripura,2916816,2523858,5918997,TR,0,0,0,
2023-06-04,Bihar,73485299,67912189,157288617,BR,0,0,0,
2023-06-04,Goa,1440045,1295735,2874475,GA,0,0,0,
2023-06-04,Delhi,18297258,15717201,37407708,DL,0,0,0,
2023-06-04,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-04,Telangana,32448171,31562892,77613996,TG,0,0,0,
2023-06-05,Chandigarh,1185674,991046,2291241,CH,0,0,0,
2023-06-05,Maharashtra,91673535,76628503,177969696,MH,0,0,0,
2023-06-05,Uttarakhand,9118613,8733039,20143496,UT,0,0,0,
2023-06-05,Bihar,73485340,67912194,157288796,BR,0,0,0,
2023-06-05,Karnataka,55174553,55391485,122150390,KA,0,0,0,
2023-06-05,Mizoram,894318,750177,1793298,MZ,0,0,0,
2023-06-05,Puducherry,994613,868099,2274059,PY,0,0,0,
2023-06-05,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-05,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-05,Goa,1440045,1295735,2874477,GA,0,0,0,
2023-06-05,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1580010,DN,0,0,0,
2023-06-05,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-05,Sikkim,591877,554656,1360477,SK,0,0,0,
2023-06-05,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-05,Himachal Pradesh,6646550,6328308,15325484,HP,0,0,0,
2023-06-05,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-05,Telangana,32448228,31562961,77614416,TG,0,0,0,
2023-06-05,Haryana,23681612,19849114,45546170,HR,0,0,0,
2023-06-05,Madhya Pradesh,60749429,59233129,133940121,MP,0,0,0,
2023-06-05,India,1027409851,951976831,2206699140,TT,500,6,995,
2023-06-05,Punjab,24162740,20996113,47049796,PB,0,0,0,
2023-06-05,Uttar Pradesh,176999755,168969760,392008690,UP,0,0,0,
2023-06-05,Gujarat,54398144,54032414,128104576,GJ,0,0,0,
2023-06-05,Tripura,2916816,2523858,5918997,TR,0,0,0,
2023-06-05,Delhi,18297469,15717246,37408342,DL,0,0,0,
2023-06-05,Kerala,29151069,25271994,57509699,KL,0,0,0,
2023-06-05,Andhra Pradesh,44704319,47578769,110957185,AP,0,0,0,
2023-06-05,Chhattisgarh,21267782,20343749,49167884,CT,0,0,0,
2023-06-05,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-05,Jharkhand,23969114,17860783,43875754,JH,0,0,0,
2023-06-05,Jammu and Kashmir,11372601,11768144,24782264,JK,0,0,0,
2023-06-05,Odisha,35250831,33012175,81545859,OR,0,0,0,
2023-06-05,Arunachal Pradesh,961348,821819,1924584,AR,0,0,0,
2023-06-05,Tamil Nadu,61215519,57221229,127531948,TN,0,0,0,
2023-06-05,Rajasthan,57035225,51038415,115719055,RJ,0,0,0,
2023-06-05,West Bengal,73527807,66707681,156099566,WB,0,0,0,
2023-06-05,Meghalaya,1446866,1087795,2625683,ML,0,0,0,
2023-06-06,Nagaland,923955,744983,1739837,NL,0,0,3,
2023-06-06,Delhi,18297482,15717253,37408370,DL,15,1,18,
2023-06-06,West Bengal,73527809,66707683,156099583,WB,45,0,211,
2023-06-06,Tripura,2916816,2523858,5918997,TR,4,0,14,
2023-06-06,Madhya Pradesh,60749429,59233129,133940125,MP,0,0,1,
2023-06-06,Uttar Pradesh,176999764,168969768,392008723,UP,18,0,32,
2023-06-06,Kerala,29151073,25271998,57509712,KL,146,2,245,
2023-06-06,India,1027409963,951976899,2206699949,TT,214,0,384,
2023-06-06,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-06,Haryana,23681616,19849116,45546177,HR,10,0,9,
2023-06-06,Ladakh,238303,204114,567133,LA,2,0,2,
2023-06-06,Bihar,73485341,67912195,157288847,BR,9,0,11,
2023-06-06,Tamil Nadu,61215529,57221234,127531980,TN,9,0,23,
2023-06-06,Rajasthan,57035232,51038418,115719100,RJ,2,1,0,
2023-06-06,Himachal Pradesh,6646550,6328308,15325484,HP,12,0,41,
2023-06-06,Andhra Pradesh,44704323,47578771,110957192,AP,1,0,0,
2023-06-06,Chhattisgarh,21267782,20343749,49167884,CT,9,0,13,
2023-06-06,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-06,Telangana,32448270,31562967,77614729,TG,13,0,23,
2023-06-06,Jharkhand,23969119,17860787,43875765,JH,2,0,1,
2023-06-06,Arunachal Pradesh,961348,821819,1924584,AR,1,0,8,
2023-06-06,Gujarat,54398151,54032418,128104593,GJ,8,0,44,
2023-06-06,Punjab,24162747,20996117,47049813,PB,12,0,17,
2023-06-06,Mizoram,894318,750177,1793298,MZ,18,0,12,
2023-06-06,Karnataka,55174555,55391487,122150402,KA,53,0,70,
2023-06-06,Chandigarh,1185674,991046,2291244,CH,0,0,3,
2023-06-06,Maharashtra,91673557,76628512,177969895,MH,66,0,80,
2023-06-06,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-06,Odisha,35250832,33012176,81545868,OR,20,0,64,
2023-06-06,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-06,Sikkim,591877,554656,1360477,SK,8,0,8,
2023-06-06,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1580012,DN,0,0,0,
2023-06-06,Puducherry,994613,868099,2274059,PY,0,0,14,
2023-06-06,Uttarakhand,9118613,8733039,20143499,UT,4,0,6,
2023-06-06,Jammu and Kashmir,11372601,11768144,24782264,JK,1,0,4,
2023-06-06,Goa,1440045,1295735,2874477,GA,20,0,33,
2023-06-06,Meghalaya,1446866,1087795,2625683,ML,3,0,4,
2023-06-07,Odisha,35250832,33012176,81545877,OR,6,0,21,
2023-06-07,Nagaland,923955,744983,1739837,NL,1,0,0,
2023-06-07,Meghalaya,1446866,1087795,2625683,ML,0,0,0,
2023-06-07,Delhi,18297491,15717259,37408394,DL,3,0,6,
2023-06-07,Uttar Pradesh,176999781,168969776,392008772,UP,11,0,42,
2023-06-07,Madhya Pradesh,60749429,59233130,133940126,MP,3,0,1,
2023-06-07,Sikkim,591877,554656,1360477,SK,0,0,3,
2023-06-07,Mizoram,894318,750177,1793298,MZ,8,0,19,
2023-06-07,Andhra Pradesh,44704325,47578773,110957198,AP,0,0,0,
2023-06-07,Tamil Nadu,61215537,57221234,127532002,TN,3,0,5,
2023-06-07,Kerala,29151080,25272001,57509746,KL,49,0,96,
2023-06-07,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-07,Telangana,32448282,31563114,77615226,TG,4,0,9,
2023-06-07,Karnataka,55174555,55391489,122150423,KA,16,0,12,
2023-06-07,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1580014,DN,0,0,0,
2023-06-07,Goa,1440045,1295735,2874477,GA,15,0,20,
2023-06-07,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-07,Haryana,23681626,19849121,45546198,HR,3,0,3,
2023-06-07,Bihar,73485343,67912196,157288902,BR,3,0,7,
2023-06-07,Tripura,2916816,2523858,5918997,TR,2,0,6,
2023-06-07,Gujarat,54398162,54032423,128104612,GJ,4,0,3,
2023-06-07,Chandigarh,1185675,991047,2291252,CH,1,0,0,
2023-06-07,Jharkhand,23969120,17860788,43875775,JH,0,0,0,
2023-06-07,Jammu and Kashmir,11372601,11768144,24782264,JK,1,0,2,
2023-06-07,Puducherry,994613,868099,2274059,PY,10,0,3,
2023-06-07,India,1027410101,951977107,2206700954,TT,199,2,341,
2023-06-07,Rajasthan,57035233,51038420,115719122,RJ,4,0,1,
2023-06-07,Arunachal Pradesh,961348,821819,1924584,AR,0,0,1,
2023-06-07,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-07,Chhattisgarh,21267782,20343749,49167884,CT,3,0,10,
2023-06-07,Maharashtra,91673598,76628532,177970079,MH,23,1,25,
2023-06-07,Punjab,24162752,20996123,47049829,PB,3,0,4,
2023-06-07,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-07,Himachal Pradesh,6646550,6328308,15325484,HP,8,0,9,
2023-06-07,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-07,West Bengal,73527813,66707685,156099603,WB,16,0,37,
2023-06-07,Uttarakhand,9118615,8733039,20143502,UT,0,1,2,
2023-06-08,India,1027410373,951977219,2206701897,TT,169,2,299,
2023-06-08,Chhattisgarh,21267782,20343749,49167884,CT,1,0,7,
2023-06-08,Gujarat,54398174,54032427,128104647,GJ,3,0,4,
2023-06-08,Odisha,35250833,33012177,81545886,OR,6,0,19,
2023-06-08,Rajasthan,57035235,51038423,115719150,RJ,2,0,1,
2023-06-08,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-08,Tamil Nadu,61215543,57221235,127532019,TN,1,0,6,
2023-06-08,Uttarakhand,9118616,8733039,20143503,UT,1,0,3,
2023-06-08,Madhya Pradesh,60749434,59233131,133940133,MP,0,0,1,
2023-06-08,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-08,Puducherry,994613,868099,2274059,PY,2,0,5,
2023-06-08,Telangana,32448290,31563159,77615457,TG,3,0,13,
2023-06-08,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1580015,DN,0,0,0,
2023-06-08,Tripura,2916816,2523858,5918997,TR,0,0,4,
2023-06-08,Haryana,23681628,19849122,45546201,HR,3,0,1,
2023-06-08,Bihar,73485429,67912215,157289102,BR,1,0,9,
2023-06-08,Himachal Pradesh,6646550,6328308,15325484,HP,8,0,9,
2023-06-08,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-08,Chandigarh,1185677,991049,2291262,CH,1,0,0,
2023-06-08,Delhi,18297500,15717265,37408415,DL,10,0,4,
2023-06-08,Goa,1440045,1295735,2874477,GA,7,0,7,
2023-06-08,West Bengal,73527814,66707685,156099622,WB,14,0,31,
2023-06-08,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-08,Andhra Pradesh,44704327,47578773,110957202,AP,1,0,0,
2023-06-08,Arunachal Pradesh,961348,821819,1924584,AR,1,0,0,
2023-06-08,Karnataka,55174559,55391492,122150434,KA,17,0,24,
2023-06-08,Meghalaya,1446866,1087795,2625683,ML,0,0,5,
2023-06-08,Mizoram,894318,750177,1793298,MZ,4,0,9,
2023-06-08,Punjab,24162757,20996130,47049852,PB,1,0,6,
2023-06-08,Jharkhand,23969120,17860789,43875786,JH,0,0,0,
2023-06-08,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-08,Uttar Pradesh,176999795,168969784,392008805,UP,3,2,18,
2023-06-08,Kerala,29151086,25272006,57509764,KL,42,0,66,
2023-06-08,Sikkim,591877,554656,1360477,SK,2,0,0,
2023-06-08,Maharashtra,91673644,76628538,177970283,MH,35,0,47,
2023-06-08,Jammu and Kashmir,11372601,11768145,24782265,JK,0,0,0,
2023-06-08,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-09,Kerala,29151094,25272013,57509795,KL,38,0,81,
2023-06-09,Delhi,18297506,15717275,37408440,DL,4,0,13,
2023-06-09,Punjab,24162775,20996133,47049873,PB,5,0,2,
2023-06-09,Ladakh,238303,204114,567133,LA,0,0,1,
2023-06-09,Andhra Pradesh,44704328,47578774,110957204,AP,0,0,0,
2023-06-09,Rajasthan,57035241,51038424,115719180,RJ,5,0,1,
2023-06-09,West Bengal,73527814,66707685,156099626,WB,16,0,24,
2023-06-09,Chandigarh,1185678,991049,2291268,CH,1,0,0,
2023-06-09,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-09,Mizoram,894318,750177,1793298,MZ,5,0,0,
2023-06-09,Telangana,32448297,31563165,77615677,TG,9,0,6,
2023-06-09,Chhattisgarh,21267782,20343749,49167884,CT,1,0,8,
2023-06-09,Andaman and Nicobar Islands,347616,353285,991264,AN,0,0,0,
2023-06-09,Maharashtra,91673679,76628554,177970446,MH,26,0,30,
2023-06-09,Himachal Pradesh,6646550,6328308,15325484,HP,9,0,4,
2023-06-09,Tamil Nadu,61215553,57221237,127532037,TN,5,0,5,
2023-06-09,India,1027410501,951977305,2206702587,TT,186,0,240,
2023-06-09,Tripura,2916816,2523858,5918997,TR,1,0,1,
2023-06-09,Puducherry,994613,868099,2274059,PY,2,0,0,
2023-06-09,Karnataka,55174559,55391495,122150440,KA,11,0,18,
2023-06-09,Lakshadweep,61813,60525,145313,LD,0,0,0,
2023-06-09,Meghalaya,1446887,1087797,2625706,ML,1,0,0,
2023-06-09,Uttarakhand,9118616,8733039,20143504,UT,1,0,1,
2023-06-09,Dadra and Nagar Haveli and Daman and Diu,782350,636961,1580015,DN,0,0,0,
2023-06-09,Bihar,73485486,67912230,157289251,BR,2,0,3,
2023-06-09,Jharkhand,23969120,17860792,43875794,JH,0,0,0,
2023-06-09,Madhya Pradesh,60749435,59233131,133940134,MP,0,0,0,
2023-06-09,Arunachal Pradesh,961348,821819,1924584,AR,2,0,0,
2023-06-09,Uttar Pradesh,176999806,168969792,392008834,UP,19,0,8,
2023-06-09,Gujarat,54398186,54032433,128104669,GJ,2,0,7,
2023-06-09,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-09,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-09,Jammu and Kashmir,11372601,11768145,24782265,JK,4,0,2,
2023-06-09,Haryana,23681636,19849124,45546213,HR,2,0,1,
2023-06-09,Odisha,35250834,33012177,81545899,OR,5,0,11,
2023-06-09,Sikkim,591877,554656,1360477,SK,3,0,7,
2023-06-09,Goa,1440045,1295735,2874477,GA,7,0,6,
2023-06-10,Nagaland,923955,744983,1739837,NL,0,0,0,
2023-06-10,Rajasthan,57035246,51038425,115719192,RJ,0,0,0,
2023-06-10,Manipur,1649469,1339220,3269105,MN,0,0,0,
2023-06-10,Himachal Pradesh,6646550,6328308,15325484,HP,2,0,8,
2023-06-10,Maharashtra,91673712,76628581,177970595,MH,23,0,20,
2023-06-10,Madhya Pradesh,60749432,59233132,133940132,MP,0,0,0,
2023-06-10,Ladakh,238303,204114,567133,LA,0,0,0,
2023-06-10,Odisha,35250835,33012178,81545907,OR,57,0,16,
2023-06-10,Telangana,32448310,31563370,77616022,TG,9,0,3,
2023-06-10,Tamil Nadu,61215560,57221240,127532057,TN,3,0,5,
2023-06-10,Jammu and Kashmir,11372601,11768145,24782265,JK,3,0,0,
2023-06-10,Meghalaya,1446887,1087797,2625706,ML,0,0,2,
2023-06-10,Assam,24813013,22150254,50335778,AS,0,0,0,
2023-06-10,Sikkim,591877,554656,1360477,SK,1,0,0,
2023-06-10,Goa,1440045,1295735,2874477,GA,4,0,4,
2023-06-10,Kerala,29151095,25272024,57509838,KL,42,1,58,
2023-06-10,Tripura,2916816,2523858,5918997,TR,1,0,8,
2023-06-10,Punjab,24162777,20996133,47049885,PB,1229,0,1,
2023-06-10,India,1027410619,951977612,2206703500,TT,140,3,188,
